CLUSTERID1	CLUSTERID2	Cosine
1	362	0.999848449004777
2	68	0.9997339395316609
2	138	0.9997844422666813
2	254	0.9997720204277438
2	390	0.999798961212145
2	434	0.9997466118304832
2	444	0.9997292709336704
2	460	0.99976810763394
2	881	0.999784567444764
2	974	0.9998381647913865
2	1000	0.9997452137109659
2	1310	0.9997668818631393
3	81	0.9999151403163733
3	164	0.9997387175932783
3	190	0.9997030467368083
3	236	0.999750235998392
3	241	0.9998597656332042
3	265	0.9997179985847084
3	345	0.9997291568017468
3	382	0.9998170478017856
3	384	0.9997079495534564
3	440	0.9997023894465156
3	449	0.9997059102909749
3	450	0.9997943979158102
3	529	0.9997756198907864
3	621	0.9998595260369263
3	650	0.9997458577313487
3	658	0.9997759248226572
3	844	0.9997647228383091
3	864	0.9997760269522822
3	865	0.9997055024232262
3	866	0.999703950098614
3	981	0.9997472460394023
3	1009	0.9997269913957183
3	1010	0.9997201166314431
3	1057	0.9997524857649538
3	1087	0.9997247483284308
3	1168	0.999764066792163
3	1198	0.9997663358006312
3	1208	0.9998343067649857
3	1215	0.9997043718744014
3	1224	0.9997084569476193
3	1265	0.9997106640422164
3	1419	0.9997154228522545
4	6	0.9997192547580476
4	786	0.9998043027699521
4	862	0.999817284941402
4	1092	0.9997039355126747
4	1217	0.9997028149594565
4	1430	0.9997026528051066
5	88	0.9997862577769967
5	100	0.999779329331693
5	172	0.9997042373757057
5	300	0.999736986382441
5	410	0.9997558398485009
5	588	0.999749605204534
5	732	0.9997144796505386
5	758	0.9998061799236193
5	776	0.9997040404192569
5	856	0.999703495823534
5	1199	0.9997256248580069
5	1312	0.9997119856689487
6	647	0.9997242382019165
6	786	0.9997863893765209
6	862	0.9997360259587873
6	965	0.9997436194035991
6	985	0.9997338029433249
6	1315	0.9997645701361498
7	33	0.9997649878173245
7	149	0.9997683961166047
7	151	0.9998268450771339
7	152	0.9997628963160838
7	159	0.9997152753983389
7	173	0.9997833069402075
7	175	0.999800248405788
7	301	0.9997391965135587
7	306	0.999719678872387
7	352	0.9998610151046428
7	396	0.9997293392074988
7	429	0.9997429124892327
7	435	0.9997968838805165
7	456	0.9997326449590564
7	540	0.9997211528586714
7	547	0.999822432644306
7	601	0.9997067754334077
7	622	0.9997943246854857
7	683	0.9997196299619747
7	718	0.9997741075428135
7	778	0.9998184257405343
7	864	0.9998364137915052
7	976	0.9997665054275736
7	1019	0.999729929539422
7	1031	0.9998130625735737
7	1034	0.9997227383692282
7	1047	0.9997107822014478
7	1171	0.9997090726350726
7	1196	0.9998500863395716
7	1224	0.9998866707201728
7	1299	0.9998897371576652
7	1381	0.9997944662070486
8	433	0.999820307435211
8	966	0.9997769059469899
8	1077	0.9998272832902595
10	66	0.9997234992774267
10	249	0.9997055230000983
10	261	0.9998188569533424
10	269	0.9997572853654839
10	423	0.999708269086008
10	445	0.9997634915202958
10	500	0.9998244336074413
10	505	0.9997419235352272
10	538	0.9997399463449763
10	608	0.9997243816216507
10	661	0.9997632420019673
10	751	0.9998323973372711
10	828	0.9997078886372113
10	876	0.9998676948850608
10	957	0.9998246935039583
10	964	0.9997391833037834
10	975	0.9998530957071436
10	1181	0.9997081282097522
10	1291	0.9997392449011374
10	1309	0.9998454107681107
10	1342	0.9997273736921086
10	1343	0.9997942915419428
11	17	0.9997199192461903
11	55	0.9997687582388884
11	59	0.999738600918615
11	102	0.9998834218664536
11	111	0.999725348999781
11	137	0.9998669005237708
11	142	0.9997122664458431
11	159	0.9997682381574042
11	192	0.9997240466989797
11	276	0.9997261791929807
11	282	0.9997737390391628
11	306	0.9997304854941267
11	320	0.9997228153086084
11	388	0.9997047383399518
11	416	0.9997526353368427
11	520	0.9998695573790017
11	540	0.9997041981508807
11	565	0.9998593563807834
11	572	0.9998130984614335
11	591	0.9997034215835615
11	592	0.9997155625561407
11	607	0.9997373603946584
11	699	0.9997289741842805
11	730	0.9997422377246793
11	788	0.9997138719306953
11	839	0.9997566017404296
11	871	0.999793165886686
11	882	0.9997461315610677
11	944	0.9997164632592959
11	971	0.9997269059213938
11	973	0.9997002022302932
11	996	0.9997661471279466
11	1078	0.9998542239894109
11	1110	0.9998496456910531
11	1157	0.9998112487253997
11	1163	0.9997481633958742
11	1174	0.9997898898219053
11	1184	0.9998562799679926
11	1217	0.9997522970984485
11	1238	0.9997292585410835
11	1283	0.9997277072275879
11	1286	0.9997249011711866
11	1290	0.9998497161635285
11	1355	0.9997415416278559
11	1363	0.9997824044211887
11	1400	0.9997310145309162
11	1431	0.99977164092141
11	1436	0.9997678338187623
11	1457	0.9997194331717212
11	1460	0.9998188650737363
12	190	0.9997244630703437
12	252	0.9997697991951071
12	396	0.9997179686599356
12	405	0.9997271248611308
12	419	0.9998259477780627
12	508	0.9997541491074649
12	646	0.999841422474107
12	650	0.9997537879807084
12	712	0.9997254891445584
12	722	0.9997872949024267
12	977	0.9997419237106334
12	981	0.9997101068869638
12	1022	0.9999155750248208
12	1027	0.9998567332589492
12	1057	0.9997591335313732
12	1337	0.9997274451812546
12	1338	0.9998548694339418
12	1341	0.9997576947326354
12	1351	0.9998956799442327
12	1358	0.9997603184016747
12	1362	0.9997832692675153
12	1383	0.9997571267957276
12	1401	0.9999820934829962
14	668	0.9997897493338543
14	766	0.999739015286714
14	857	0.9997068185691447
14	986	0.9997566548740594
14	1239	0.9997083751815006
15	1245	0.9998157940483376
16	55	0.9997552615866592
16	120	0.9997828338230987
16	142	0.9997247250009473
16	251	0.9997350498298126
16	293	0.9997365615272755
16	308	0.9997007038080342
16	309	0.9998079795208927
16	327	0.999748911599311
16	346	0.9997432714715415
16	373	0.9999539657144584
16	374	0.9998512532254626
16	515	0.9998059099948351
16	520	0.999788986707955
16	550	0.999790058661499
16	565	0.9997154100808898
16	591	0.9997437965887543
16	660	0.9998282822581537
16	663	0.999702976022596
16	742	0.9998455378444815
16	754	0.9998803450235977
16	772	0.9997625155729356
16	780	0.9999658256943506
16	788	0.9997667497471097
16	834	0.9997366444639835
16	940	0.9997263626492267
16	944	0.9997778308510286
16	996	0.9997216690587251
16	1004	0.9999076630040109
16	1039	0.9998782012968284
16	1070	0.9998379277579172
16	1110	0.9997726246454411
16	1129	0.9998418029514962
16	1140	0.9997942424802163
16	1141	0.9997327025267431
16	1188	0.9997896330820499
16	1214	0.9998226413249875
16	1237	0.9997343043653516
16	1286	0.9998182140473362
16	1316	0.999740954619254
16	1334	0.9997663134820834
16	1340	0.9998492333775568
16	1382	0.999857398295666
16	1418	0.9997070697832755
16	1443	0.9997110964157845
17	57	0.9997630964510166
17	79	0.9997872155800578
17	111	0.999904204801871
17	124	0.9997450498913502
17	140	0.9997503607186429
17	148	0.999749323110223
17	152	0.9998246092201547
17	157	0.9997370063177617
17	159	0.9997847989843822
17	167	0.9997257085186162
17	173	0.9997604275709145
17	180	0.9998759851199678
17	220	0.9997673227479111
17	225	0.9998568469323252
17	230	0.9998664072058758
17	236	0.9998080956823723
17	252	0.9998903831490493
17	256	0.9997864556492599
17	261	0.999715554118485
17	276	0.9998804397455068
17	282	0.9997439803800117
17	284	0.9998229992454418
17	301	0.9998441665649698
17	306	0.9998861519172504
17	310	0.9997274890438144
17	337	0.9998156410301741
17	343	0.9997125868339005
17	363	0.999790316918316
17	396	0.9999109812909605
17	402	0.9997406164241383
17	416	0.999862381122361
17	435	0.999751801687452
17	455	0.9997854693084565
17	456	0.9997738919876047
17	508	0.9998396321685026
17	520	0.9997147812423473
17	534	0.9997015504704765
17	539	0.9998206721862191
17	540	0.9998466593540374
17	547	0.9998105128172787
17	556	0.9997295141305386
17	565	0.999852004143784
17	601	0.9999346837244115
17	607	0.9998633456508884
17	630	0.9998618050875767
17	634	0.9998162629138594
17	649	0.9997360704402003
